,id_municipio,id_uf,sigla_uf,nome_uf,nome_regiao
1460,2504603,25,PB,Paraíba,Nordeste
1461,2501807,25,PB,Paraíba,Nordeste
1462,2511202,25,PB,Paraíba,Nordeste
1463,2511905,25,PB,Paraíba,Nordeste
1464,2503001,25,PB,Paraíba,Nordeste
1465,2500601,25,PB,Paraíba,Nordeste
1466,2612455,26,PE,Pernambuco,Nordeste
1467,2605301,26,PE,Pernambuco,Nordeste
1468,2607307,26,PE,Pernambuco,Nordeste
1469,2612554,26,PE,Pernambuco,Nordeste
1470,2614303,26,PE,Pernambuco,Nordeste
1471,2602001,26,PE,Pernambuco,Nordeste
1472,2615607,26,PE,Pernambuco,Nordeste
1473,2601102,26,PE,Pernambuco,Nordeste
1474,2606309,26,PE,Pernambuco,Nordeste
1475,2609907,26,PE,Pernambuco,Nordeste
1476,2613503,26,PE,Pernambuco,Nordeste
1477,2609303,26,PE,Pernambuco,Nordeste
1478,2612208,26,PE,Pernambuco,Nordeste
1479,2604304,26,PE,Pernambuco,Nordeste
1480,2614006,26,PE,Pernambuco,Nordeste
1481,2616100,26,PE,Pernambuco,Nordeste
1482,2610400,26,PE,Pernambuco,Nordeste
1483,2615706,26,PE,Pernambuco,Nordeste
1484,2612471,26,PE,Pernambuco,Nordeste
1485,2605608,26,PE,Pernambuco,Nordeste
1486,2603405,26,PE,Pernambuco,Nordeste
1487,2613909,26,PE,Pernambuco,Nordeste
1488,2603900,26,PE,Pernambuco,Nordeste
1489,2613602,26,PE,Pernambuco,Nordeste
1490,2607109,26,PE,Pernambuco,Nordeste
1491,2607703,26,PE,Pernambuco,Nordeste
1492,2614600,26,PE,Pernambuco,Nordeste
1493,2614402,26,PE,Pernambuco,Nordeste
1494,2612802,26,PE,Pernambuco,Nordeste
1495,2600104,26,PE,Pernambuco,Nordeste
1496,2606903,26,PE,Pernambuco,Nordeste
1497,2602506,26,PE,Pernambuco,Nordeste
1498,2611533,26,PE,Pernambuco,Nordeste
1499,2615904,26,PE,Pernambuco,Nordeste
1500,2605103,26,PE,Pernambuco,Nordeste
1501,2609154,26,PE,Pernambuco,Nordeste
1502,2614105,26,PE,Pernambuco,Nordeste
1503,2606606,26,PE,Pernambuco,Nordeste
1504,2607000,26,PE,Pernambuco,Nordeste
1505,2601201,26,PE,Pernambuco,Nordeste
1506,2601805,26,PE,Pernambuco,Nordeste
1507,2609808,26,PE,Pernambuco,Nordeste
1508,2600203,26,PE,Pernambuco,Nordeste
1509,2611101,26,PE,Pernambuco,Nordeste
1510,2612604,26,PE,Pernambuco,Nordeste
1511,2605152,26,PE,Pernambuco,Nordeste
1512,2608750,26,PE,Pernambuco,Nordeste
1513,2603009,26,PE,Pernambuco,Nordeste
1514,2615201,26,PE,Pernambuco,Nordeste
1515,2608057,26,PE,Pernambuco,Nordeste
1516,2603926,26,PE,Pernambuco,Nordeste
1517,2605707,26,PE,Pernambuco,Nordeste
1518,2614808,26,PE,Pernambuco,Nordeste
1519,2611002,26,PE,Pernambuco,Nordeste
1520,2601607,26,PE,Pernambuco,Nordeste
1521,2607406,26,PE,Pernambuco,Nordeste
1522,2600500,26,PE,Pernambuco,Nordeste
1523,2607505,26,PE,Pernambuco,Nordeste
1524,2602803,26,PE,Pernambuco,Nordeste
1525,2616001,26,PE,Pernambuco,Nordeste
1526,2615805,26,PE,Pernambuco,Nordeste
1527,2610806,26,PE,Pernambuco,Nordeste
1528,2602605,26,PE,Pernambuco,Nordeste
1529,2604106,26,PE,Pernambuco,Nordeste
1530,2611705,26,PE,Pernambuco,Nordeste
1531,2613107,26,PE,Pernambuco,Nordeste
1532,2601904,26,PE,Pernambuco,Nordeste
1533,2606408,26,PE,Pernambuco,Nordeste
1534,2603108,26,PE,Pernambuco,Nordeste
1535,2608008,26,PE,Pernambuco,Nordeste
1536,2603801,26,PE,Pernambuco,Nordeste
1537,2611200,26,PE,Pernambuco,Nordeste
1538,2613008,26,PE,Pernambuco,Nordeste
1539,2610905,26,PE,Pernambuco,Nordeste
1540,2600609,26,PE,Pernambuco,Nordeste
1541,2614709,26,PE,Pernambuco,Nordeste
1542,2612406,26,PE,Pernambuco,Nordeste
1543,2601706,26,PE,Pernambuco,Nordeste
1544,2616183,26,PE,Pernambuco,Nordeste
1545,2605806,26,PE,Pernambuco,Nordeste
1546,2616209,26,PE,Pernambuco,Nordeste
1547,2614501,26,PE,Pernambuco,Nordeste
1548,2612703,26,PE,Pernambuco,Nordeste
1549,2604155,26,PE,Pernambuco,Nordeste
1550,2615409,26,PE,Pernambuco,Nordeste
1551,2615003,26,PE,Pernambuco,Nordeste
1552,2612505,26,PE,Pernambuco,Nordeste
1553,2613800,26,PE,Pernambuco,Nordeste
1554,2608107,26,PE,Pernambuco,Nordeste
1555,2602209,26,PE,Pernambuco,Nordeste
1556,2612109,26,PE,Pernambuco,Nordeste
1557,2609105,26,PE,Pernambuco,Nordeste
1558,2610509,26,PE,Pernambuco,Nordeste
1559,2605400,26,PE,Pernambuco,Nordeste
1560,2609709,26,PE,Pernambuco,Nordeste
1561,2608909,26,PE,Pernambuco,Nordeste
1562,2604908,26,PE,Pernambuco,Nordeste
1563,2608800,26,PE,Pernambuco,Nordeste
1564,2601003,26,PE,Pernambuco,Nordeste
1565,2610103,26,PE,Pernambuco,Nordeste
1566,2602407,26,PE,Pernambuco,Nordeste
1567,2613206,26,PE,Pernambuco,Nordeste
1568,2602100,26,PE,Pernambuco,Nordeste
1569,2610301,26,PE,Pernambuco,Nordeste
1570,2608305,26,PE,Pernambuco,Nordeste
1571,2604700,26,PE,Pernambuco,Nordeste
1572,2615102,26,PE,Pernambuco,Nordeste
1573,2606507,26,PE,Pernambuco,Nordeste
1574,2603702,26,PE,Pernambuco,Nordeste
1575,2608602,26,PE,Pernambuco,Nordeste
1576,2603306,26,PE,Pernambuco,Nordeste
1577,2606002,26,PE,Pernambuco,Nordeste
1578,2612307,26,PE,Pernambuco,Nordeste
1579,2608255,26,PE,Pernambuco,Nordeste
1580,2603207,26,PE,Pernambuco,Nordeste
1581,2608404,26,PE,Pernambuco,Nordeste
1582,2600807,26,PE,Pernambuco,Nordeste
1583,2606705,26,PE,Pernambuco,Nordeste
1584,2605004,26,PE,Pernambuco,Nordeste
1585,2610202,26,PE,Pernambuco,Nordeste
1586,2600302,26,PE,Pernambuco,Nordeste
1587,2601300,26,PE,Pernambuco,Nordeste
1588,2603504,26,PE,Pernambuco,Nordeste
1589,2613305,26,PE,Pernambuco,Nordeste
1590,2602308,26,PE,Pernambuco,Nordeste
1591,2608701,26,PE,Pernambuco,Nordeste
1592,2612000,26,PE,Pernambuco,Nordeste
1593,2610608,26,PE,Pernambuco,Nordeste
1594,2616308,26,PE,Pernambuco,Nordeste
1595,2600708,26,PE,Pernambuco,Nordeste
1596,2609006,26,PE,Pernambuco,Nordeste
1597,2607653,26,PE,Pernambuco,Nordeste
1598,2615300,26,PE,Pernambuco,Nordeste
1599,2604601,26,PE,Pernambuco,Nordeste
1600,2607802,26,PE,Pernambuco,Nordeste
1601,2605509,26,PE,Pernambuco,Nordeste
1602,2606200,26,PE,Pernambuco,Nordeste
1603,2603603,26,PE,Pernambuco,Nordeste
1604,2602704,26,PE,Pernambuco,Nordeste
1605,2615508,26,PE,Pernambuco,Nordeste
1606,2608503,26,PE,Pernambuco,Nordeste
1607,2608453,26,PE,Pernambuco,Nordeste
1608,2609501,26,PE,Pernambuco,Nordeste
1609,2604007,26,PE,Pernambuco,Nordeste
1610,2611309,26,PE,Pernambuco,Nordeste
1611,2606101,26,PE,Pernambuco,Nordeste
1612,2616407,26,PE,Pernambuco,Nordeste
1613,2604403,26,PE,Pernambuco,Nordeste
1614,2604502,26,PE,Pernambuco,Nordeste
1615,2605905,26,PE,Pernambuco,Nordeste
1616,2609204,26,PE,Pernambuco,Nordeste
1617,2616506,26,PE,Pernambuco,Nordeste
1618,2601508,26,PE,Pernambuco,Nordeste
1619,2600401,26,PE,Pernambuco,Nordeste
1620,2612901,26,PE,Pernambuco,Nordeste
1621,2610004,26,PE,Pernambuco,Nordeste
1622,2608206,26,PE,Pernambuco,Nordeste
1623,2607950,26,PE,Pernambuco,Nordeste
1624,2604205,26,PE,Pernambuco,Nordeste
1625,2611903,26,PE,Pernambuco,Nordeste
1626,2614204,26,PE,Pernambuco,Nordeste
1627,2613404,26,PE,Pernambuco,Nordeste
1628,2614857,26,PE,Pernambuco,Nordeste
1629,2601409,26,PE,Pernambuco,Nordeste
1630,2611507,26,PE,Pernambuco,Nordeste
1631,2605202,26,PE,Pernambuco,Nordeste
1632,2604809,26,PE,Pernambuco,Nordeste
1633,2600906,26,PE,Pernambuco,Nordeste
1634,2611408,26,PE,Pernambuco,Nordeste
1635,2611804,26,PE,Pernambuco,Nordeste
1636,2601052,26,PE,Pernambuco,Nordeste
1637,2607752,26,PE,Pernambuco,Nordeste
1638,2607604,26,PE,Pernambuco,Nordeste
1639,2606804,26,PE,Pernambuco,Nordeste
1640,2603454,26,PE,Pernambuco,Nordeste
1641,2613701,26,PE,Pernambuco,Nordeste
1642,2609600,26,PE,Pernambuco,Nordeste
1643,2611606,26,PE,Pernambuco,Nordeste
1644,2610707,26,PE,Pernambuco,Nordeste
1645,2600054,26,PE,Pernambuco,Nordeste
1646,2607901,26,PE,Pernambuco,Nordeste
1647,2609402,26,PE,Pernambuco,Nordeste
1648,2602902,26,PE,Pernambuco,Nordeste
1649,2607208,26,PE,Pernambuco,Nordeste
1650,2605459,26,PE,Pernambuco,Nordeste
1651,2700102,27,AL,Alagoas,Nordeste
1652,2703304,27,AL,Alagoas,Nordeste
1653,2706422,27,AL,Alagoas,Nordeste
1654,2705002,27,AL,Alagoas,Nordeste
1655,2701605,27,AL,Alagoas,Nordeste
1656,2702405,27,AL,Alagoas,Nordeste
1657,2705804,27,AL,Alagoas,Nordeste
1658,2707107,27,AL,Alagoas,Nordeste
1659,2708956,27,AL,Alagoas,Nordeste
1660,2702504,27,AL,Alagoas,Nordeste
1661,2707206,27,AL,Alagoas,Nordeste
1662,2704609,27,AL,Alagoas,Nordeste
1663,2706109,27,AL,Alagoas,Nordeste
1664,2708006,27,AL,Alagoas,Nordeste
1665,2701803,27,AL,Alagoas,Nordeste
1666,2706406,27,AL,Alagoas,Nordeste
1667,2708402,27,AL,Alagoas,Nordeste
1668,2706208,27,AL,Alagoas,Nordeste
1669,2703700,27,AL,Alagoas,Nordeste
1670,2704401,27,AL,Alagoas,Nordeste
1671,2706000,27,AL,Alagoas,Nordeste
1672,2700706,27,AL,Alagoas,Nordeste
1673,2705705,27,AL,Alagoas,Nordeste
1674,2705408,27,AL,Alagoas,Nordeste
1675,2700904,27,AL,Alagoas,Nordeste
1676,2703403,27,AL,Alagoas,Nordeste
1677,2704906,27,AL,Alagoas,Nordeste
1678,2704807,27,AL,Alagoas,Nordeste
1679,2709004,27,AL,Alagoas,Nordeste
1680,2700805,27,AL,Alagoas,Nordeste
1681,2702553,27,AL,Alagoas,Nordeste
1682,2701209,27,AL,Alagoas,Nordeste
1683,2706307,27,AL,Alagoas,Nordeste
1684,2705309,27,AL,Alagoas,Nordeste
1685,2706604,27,AL,Alagoas,Nordeste
1686,2703106,27,AL,Alagoas,Nordeste
1687,2707602,27,AL,Alagoas,Nordeste
1688,2702603,27,AL,Alagoas,Nordeste
1689,2702009,27,AL,Alagoas,Nordeste
1690,2708808,27,AL,Alagoas,Nordeste
1691,2709103,27,AL,Alagoas,Nordeste
1692,2702355,27,AL,Alagoas,Nordeste
1693,2700300,27,AL,Alagoas,Nordeste
1694,2702900,27,AL,Alagoas,Nordeste
1695,2704104,27,AL,Alagoas,Nordeste
1696,2701506,27,AL,Alagoas,Nordeste
1697,2704203,27,AL,Alagoas,Nordeste
1698,2708204,27,AL,Alagoas,Nordeste
1699,2709202,27,AL,Alagoas,Nordeste
1700,2705903,27,AL,Alagoas,Nordeste
1701,2708303,27,AL,Alagoas,Nordeste
1702,2709301,27,AL,Alagoas,Nordeste
1703,2703007,27,AL,Alagoas,Nordeste
1704,2708105,27,AL,Alagoas,Nordeste
1705,2707008,27,AL,Alagoas,Nordeste
1706,2709400,27,AL,Alagoas,Nordeste
1707,2701902,27,AL,Alagoas,Nordeste
1708,2702801,27,AL,Alagoas,Nordeste
1709,2705200,27,AL,Alagoas,Nordeste
1710,2703809,27,AL,Alagoas,Nordeste
1711,2705101,27,AL,Alagoas,Nordeste
1712,2708501,27,AL,Alagoas,Nordeste
1713,2701357,27,AL,Alagoas,Nordeste
1714,2702108,27,AL,Alagoas,Nordeste
1715,2703908,27,AL,Alagoas,Nordeste
1716,2707305,27,AL,Alagoas,Nordeste
1717,2705606,27,AL,Alagoas,Nordeste
1718,2703502,27,AL,Alagoas,Nordeste
1719,2705507,27,AL,Alagoas,Nordeste
1720,2701100,27,AL,Alagoas,Nordeste
1721,2700409,27,AL,Alagoas,Nordeste
1722,2701308,27,AL,Alagoas,Nordeste
1723,2701704,27,AL,Alagoas,Nordeste
1724,2706505,27,AL,Alagoas,Nordeste
1725,2703601,27,AL,Alagoas,Nordeste
1726,2707404,27,AL,Alagoas,Nordeste
1727,2708709,27,AL,Alagoas,Nordeste
1728,2704500,27,AL,Alagoas,Nordeste
1729,2700607,27,AL,Alagoas,Nordeste
1730,2702207,27,AL,Alagoas,Nordeste
1731,2707701,27,AL,Alagoas,Nordeste
1732,2707909,27,AL,Alagoas,Nordeste
1733,2700508,27,AL,Alagoas,Nordeste
1734,2704708,27,AL,Alagoas,Nordeste
1735,2708907,27,AL,Alagoas,Nordeste
1736,2704302,27,AL,Alagoas,Nordeste
1737,2706448,27,AL,Alagoas,Nordeste
1738,2706901,27,AL,Alagoas,Nordeste
1739,2702306,27,AL,Alagoas,Nordeste
1740,2701001,27,AL,Alagoas,Nordeste
1741,2700201,27,AL,Alagoas,Nordeste
1742,2707800,27,AL,Alagoas,Nordeste
1743,2703759,27,AL,Alagoas,Nordeste
1744,2701407,27,AL,Alagoas,Nordeste
1745,2708600,27,AL,Alagoas,Nordeste
1746,2709152,27,AL,Alagoas,Nordeste
1747,2704005,27,AL,Alagoas,Nordeste
1748,2706802,27,AL,Alagoas,Nordeste
1749,2702702,27,AL,Alagoas,Nordeste
1750,2706703,27,AL,Alagoas,Nordeste
1751,2707503,27,AL,Alagoas,Nordeste
1752,2703205,27,AL,Alagoas,Nordeste
1753,2802205,28,SE,Sergipe,Nordeste
1754,2804508,28,SE,Sergipe,Nordeste
1755,2803104,28,SE,Sergipe,Nordeste
1756,2802601,28,SE,Sergipe,Nordeste
1757,2805604,28,SE,Sergipe,Nordeste
1758,2802403,28,SE,Sergipe,Nordeste
1759,2805406,28,SE,Sergipe,Nordeste
1760,2801207,28,SE,Sergipe,Nordeste
1761,2804201,28,SE,Sergipe,Nordeste
1762,2802304,28,SE,Sergipe,Nordeste
1763,2804458,28,SE,Sergipe,Nordeste
1764,2801405,28,SE,Sergipe,Nordeste
1765,2805208,28,SE,Sergipe,Nordeste
1766,2805000,28,SE,Sergipe,Nordeste
1767,2806008,28,SE,Sergipe,Nordeste
1768,2804607,28,SE,Sergipe,Nordeste
1769,2801900,28,SE,Sergipe,Nordeste
1770,2800209,28,SE,Sergipe,Nordeste
1771,2803807,28,SE,Sergipe,Nordeste
1772,2804300,28,SE,Sergipe,Nordeste
1773,2807006,28,SE,Sergipe,Nordeste
1774,2803708,28,SE,Sergipe,Nordeste
1775,2802908,28,SE,Sergipe,Nordeste
1776,2806800,28,SE,Sergipe,Nordeste
1777,2801009,28,SE,Sergipe,Nordeste
1778,2803906,28,SE,Sergipe,Nordeste
1779,2804102,28,SE,Sergipe,Nordeste
1780,2800506,28,SE,Sergipe,Nordeste
1781,2807105,28,SE,Sergipe,Nordeste
1782,2807402,28,SE,Sergipe,Nordeste
1783,2805505,28,SE,Sergipe,Nordeste
1784,2805802,28,SE,Sergipe,Nordeste
1785,2803500,28,SE,Sergipe,Nordeste
1786,2804706,28,SE,Sergipe,Nordeste
1787,2800704,28,SE,Sergipe,Nordeste
1788,2801108,28,SE,Sergipe,Nordeste
1789,2807303,28,SE,Sergipe,Nordeste
1790,2806404,28,SE,Sergipe,Nordeste
1791,2801603,28,SE,Sergipe,Nordeste
1792,2805703,28,SE,Sergipe,Nordeste
1793,2804409,28,SE,Sergipe,Nordeste
1794,2800100,28,SE,Sergipe,Nordeste
1795,2802700,28,SE,Sergipe,Nordeste
1796,2802007,28,SE,Sergipe,Nordeste
1797,2806503,28,SE,Sergipe,Nordeste
1798,2807204,28,SE,Sergipe,Nordeste
1799,2801306,28,SE,Sergipe,Nordeste
1800,2803302,28,SE,Sergipe,Nordeste
1801,2805307,28,SE,Sergipe,Nordeste
1802,2803401,28,SE,Sergipe,Nordeste
1803,2806909,28,SE,Sergipe,Nordeste
1804,2804904,28,SE,Sergipe,Nordeste
1805,2805901,28,SE,Sergipe,Nordeste
1806,2804003,28,SE,Sergipe,Nordeste
1807,2803609,28,SE,Sergipe,Nordeste
1808,2806107,28,SE,Sergipe,Nordeste
1809,2806602,28,SE,Sergipe,Nordeste
1810,2801504,28,SE,Sergipe,Nordeste
1811,2802502,28,SE,Sergipe,Nordeste
1812,2800308,28,SE,Sergipe,Nordeste
1813,2804805,28,SE,Sergipe,Nordeste
1814,2800605,28,SE,Sergipe,Nordeste
1815,2806701,28,SE,Sergipe,Nordeste
1816,2800407,28,SE,Sergipe,Nordeste
1817,2800670,28,SE,Sergipe,Nordeste
1818,2807501,28,SE,Sergipe,Nordeste
1819,2803005,28,SE,Sergipe,Nordeste
1820,2805109,28,SE,Sergipe,Nordeste
1821,2801702,28,SE,Sergipe,Nordeste
1822,2807600,28,SE,Sergipe,Nordeste
1823,2806206,28,SE,Sergipe,Nordeste
1824,2803203,28,SE,Sergipe,Nordeste
1825,2806305,28,SE,Sergipe,Nordeste
1826,2802809,28,SE,Sergipe,Nordeste
1827,2802106,28,SE,Sergipe,Nordeste
1828,2911105,29,BA,Bahia,Nordeste
1829,2926202,29,BA,Bahia,Nordeste
1830,2907400,29,BA,Bahia,Nordeste
1831,2919553,29,BA,Bahia,Nordeste
1832,2902500,29,BA,Bahia,Nordeste
1833,2928901,29,BA,Bahia,Nordeste
1834,2903201,29,BA,Bahia,Nordeste
1835,2933455,29,BA,Bahia,Nordeste
1836,2901403,29,BA,Bahia,Nordeste
1837,2909703,29,BA,Bahia,Nordeste
1838,2909406,29,BA,Bahia,Nordeste
1839,2904407,29,BA,Bahia,Nordeste
1840,2930907,29,BA,Bahia,Nordeste
1841,2920452,29,BA,Bahia,Nordeste
1842,2928406,29,BA,Bahia,Nordeste
1843,2928208,29,BA,Bahia,Nordeste
1844,2930303,29,BA,Bahia,Nordeste
1845,2929057,29,BA,Bahia,Nordeste
1846,2909307,29,BA,Bahia,Nordeste
1847,2908101,29,BA,Bahia,Nordeste
1848,2928109,29,BA,Bahia,Nordeste
1849,2906105,29,BA,Bahia,Nordeste
1850,2909109,29,BA,Bahia,Nordeste
1851,2917359,29,BA,Bahia,Nordeste
1852,2924405,29,BA,Bahia,Nordeste
1853,2918407,29,BA,Bahia,Nordeste
1854,2926004,29,BA,Bahia,Nordeste
1855,2909901,29,BA,Bahia,Nordeste
1856,2930774,29,BA,Bahia,Nordeste
1857,2905909,29,BA,Bahia,Nordeste
1858,2930204,29,BA,Bahia,Nordeste
1859,2907202,29,BA,Bahia,Nordeste
1860,2924009,29,BA,Bahia,Nordeste
1861,2907707,29,BA,Bahia,Nordeste
1862,2919900,29,BA,Bahia,Nordeste
1863,2911402,29,BA,Bahia,Nordeste
1864,2900207,29,BA,Bahia,Nordeste
1865,2927101,29,BA,Bahia,Nordeste
1866,2915353,29,BA,Bahia,Nordeste
1867,2913200,29,BA,Bahia,Nordeste
1868,2904753,29,BA,Bahia,Nordeste
1869,2933604,29,BA,Bahia,Nordeste
1870,2921609,29,BA,Bahia,Nordeste
1871,2902708,29,BA,Bahia,Nordeste
1872,2922250,29,BA,Bahia,Nordeste
1873,2910776,29,BA,Bahia,Nordeste
1874,2907103,29,BA,Bahia,Nordeste
1875,2930154,29,BA,Bahia,Nordeste
1876,2930758,29,BA,Bahia,Nordeste
1877,2903904,29,BA,Bahia,Nordeste
1878,2923704,29,BA,Bahia,Nordeste
1879,2901353,29,BA,Bahia,Nordeste
1880,2910859,29,BA,Bahia,Nordeste
1881,2901809,29,BA,Bahia,Nordeste
1882,2924603,29,BA,Bahia,Nordeste
1883,2917003,29,BA,Bahia,Nordeste
1884,2930105,29,BA,Bahia,Nordeste
1885,2917706,29,BA,Bahia,Nordeste
1886,2906006,29,BA,Bahia,Nordeste
1887,2932457,29,BA,Bahia,Nordeste
1888,2907608,29,BA,Bahia,Nordeste
1889,2901155,29,BA,Bahia,Nordeste
1890,2914604,29,BA,Bahia,Nordeste
1891,2918357,29,BA,Bahia,Nordeste
1892,2919157,29,BA,Bahia,Nordeste
1893,2906204,29,BA,Bahia,Nordeste
1894,2922052,29,BA,Bahia,Nordeste
1895,2903003,29,BA,Bahia,Nordeste
1896,2905305,29,BA,Bahia,Nordeste
1897,2929255,29,BA,Bahia,Nordeste
1898,2912400,29,BA,Bahia,Nordeste
1899,2918506,29,BA,Bahia,Nordeste
1900,2903235,29,BA,Bahia,Nordeste
1901,2932408,29,BA,Bahia,Nordeste
1902,2925600,29,BA,Bahia,Nordeste
1903,2913101,29,BA,Bahia,Nordeste
1904,2911303,29,BA,Bahia,Nordeste
1905,2914406,29,BA,Bahia,Nordeste
1906,2930808,29,BA,Bahia,Nordeste
1907,2921708,29,BA,Bahia,Nordeste
1908,2925253,29,BA,Bahia,Nordeste
1909,2905503,29,BA,Bahia,Nordeste
1910,2923357,29,BA,Bahia,Nordeste
1911,2921203,29,BA,Bahia,Nordeste
1912,2930600,29,BA,Bahia,Nordeste
1913,2917508,29,BA,Bahia,Nordeste
1914,2929800,29,BA,Bahia,Nordeste
1915,2921401,29,BA,Bahia,Nordeste
1916,2924801,29,BA,Bahia,Nordeste
1917,2905107,29,BA,Bahia,Nordeste
1918,2906873,29,BA,Bahia,Nordeste
1919,2925931,29,BA,Bahia,Nordeste
1920,2929370,29,BA,Bahia,Nordeste
1921,2933109,29,BA,Bahia,Nordeste
1922,2933158,29,BA,Bahia,Nordeste
1923,2902609,29,BA,Bahia,Nordeste
1924,2919603,29,BA,Bahia,Nordeste
1925,2922102,29,BA,Bahia,Nordeste
1926,2920106,29,BA,Bahia,Nordeste
1927,2933059,29,BA,Bahia,Nordeste
1928,2931301,29,BA,Bahia,Nordeste
1929,2914703,29,BA,Bahia,Nordeste
1930,2903805,29,BA,Bahia,Nordeste
1931,2912608,29,BA,Bahia,Nordeste
1932,2911907,29,BA,Bahia,Nordeste
1933,2927200,29,BA,Bahia,Nordeste
1934,2919009,29,BA,Bahia,Nordeste
1935,2931400,29,BA,Bahia,Nordeste
1936,2924108,29,BA,Bahia,Nordeste
1937,2910305,29,BA,Bahia,Nordeste
1938,2916856,29,BA,Bahia,Nordeste
1939,2928505,29,BA,Bahia,Nordeste
1940,2929305,29,BA,Bahia,Nordeste
1941,2908507,29,BA,Bahia,Nordeste
1942,2900405,29,BA,Bahia,Nordeste
1943,2901700,29,BA,Bahia,Nordeste
1944,2924652,29,BA,Bahia,Nordeste
1945,2925956,29,BA,Bahia,Nordeste
1946,2923308,29,BA,Bahia,Nordeste
1947,2927507,29,BA,Bahia,Nordeste
1948,2930402,29,BA,Bahia,Nordeste
1949,2908200,29,BA,Bahia,Nordeste
1950,2913804,29,BA,Bahia,Nordeste
1951,2931103,29,BA,Bahia,Nordeste
1952,2928307,29,BA,Bahia,Nordeste
1953,2914505,29,BA,Bahia,Nordeste
1954,2928802,29,BA,Bahia,Nordeste
1955,2914000,29,BA,Bahia,Nordeste
1956,2910800,29,BA,Bahia,Nordeste
1957,2908903,29,BA,Bahia,Nordeste
1958,2901502,29,BA,Bahia,Nordeste
1959,2927606,29,BA,Bahia,Nordeste
1960,2930766,29,BA,Bahia,Nordeste
1961,2924207,29,BA,Bahia,Nordeste
1962,2909208,29,BA,Bahia,Nordeste
1963,2918100,29,BA,Bahia,Nordeste
1964,2932002,29,BA,Bahia,Nordeste
1965,2931905,29,BA,Bahia,Nordeste
1966,2906808,29,BA,Bahia,Nordeste
1967,2906824,29,BA,Bahia,Nordeste
1968,2910701,29,BA,Bahia,Nordeste
1969,2925907,29,BA,Bahia,Nordeste
1970,2921500,29,BA,Bahia,Nordeste
1971,2925808,29,BA,Bahia,Nordeste
1972,2922656,29,BA,Bahia,Nordeste
1973,2916500,29,BA,Bahia,Nordeste
1974,2923100,29,BA,Bahia,Nordeste
1975,2902658,29,BA,Bahia,Nordeste
1976,2907905,29,BA,Bahia,Nordeste
1977,2926608,29,BA,Bahia,Nordeste
1978,2926509,29,BA,Bahia,Nordeste
1979,2922904,29,BA,Bahia,Nordeste
1980,2901601,29,BA,Bahia,Nordeste
1981,2911857,29,BA,Bahia,Nordeste
1982,2907806,29,BA,Bahia,Nordeste
1983,2910750,29,BA,Bahia,Nordeste
1984,2900355,29,BA,Bahia,Nordeste
1985,2923803,29,BA,Bahia,Nordeste
1986,2923050,29,BA,Bahia,Nordeste
1987,2919108,29,BA,Bahia,Nordeste
1988,2926301,29,BA,Bahia,Nordeste
1989,2906857,29,BA,Bahia,Nordeste
1990,2911253,29,BA,Bahia,Nordeste
1991,2924058,29,BA,Bahia,Nordeste
1992,2913309,29,BA,Bahia,Nordeste
1993,2906402,29,BA,Bahia,Nordeste
1994,2922730,29,BA,Bahia,Nordeste
1995,2908408,29,BA,Bahia,Nordeste
1996,2933000,29,BA,Bahia,Nordeste
1997,2928000,29,BA,Bahia,Nordeste
1998,2926103,29,BA,Bahia,Nordeste
1999,2928950,29,BA,Bahia,Nordeste
2000,2930501,29,BA,Bahia,Nordeste
2001,2902104,29,BA,Bahia,Nordeste
2002,2903276,29,BA,Bahia,Nordeste
2003,2931509,29,BA,Bahia,Nordeste
2004,2903607,29,BA,Bahia,Nordeste
2005,2913705,29,BA,Bahia,Nordeste
2006,2901908,29,BA,Bahia,Nordeste
2007,2900306,29,BA,Bahia,Nordeste
2008,2927002,29,BA,Bahia,Nordeste
2009,2900702,29,BA,Bahia,Nordeste
2010,2929701,29,BA,Bahia,Nordeste
2011,2902203,29,BA,Bahia,Nordeste
2012,2909604,29,BA,Bahia,Nordeste
2013,2902054,29,BA,Bahia,Nordeste
2014,2910602,29,BA,Bahia,Nordeste
2015,2908606,29,BA,Bahia,Nordeste
2016,2907004,29,BA,Bahia,Nordeste
2017,2917904,29,BA,Bahia,Nordeste
2018,2910503,29,BA,Bahia,Nordeste
2019,2915908,29,BA,Bahia,Nordeste
2020,2907509,29,BA,Bahia,Nordeste
2021,2931707,29,BA,Bahia,Nordeste
2022,2929503,29,BA,Bahia,Nordeste
2023,2925204,29,BA,Bahia,Nordeste
2024,2921005,29,BA,Bahia,Nordeste
2025,2901106,29,BA,Bahia,Nordeste
2026,2929750,29,BA,Bahia,Nordeste
2027,2928604,29,BA,Bahia,Nordeste
2028,2910206,29,BA,Bahia,Nordeste
2029,2933174,29,BA,Bahia,Nordeste
2030,2928703,29,BA,Bahia,Nordeste
2031,2922201,29,BA,Bahia,Nordeste
2032,2929602,29,BA,Bahia,Nordeste
2033,2907301,29,BA,Bahia,Nordeste
2034,2904852,29,BA,Bahia,Nordeste
2035,2904902,29,BA,Bahia,Nordeste
2036,2909802,29,BA,Bahia,Nordeste
2037,2929008,29,BA,Bahia,Nordeste
2038,2908309,29,BA,Bahia,Nordeste
2039,2911600,29,BA,Bahia,Nordeste
2040,2929107,29,BA,Bahia,Nordeste
2041,2922300,29,BA,Bahia,Nordeste
2042,2902302,29,BA,Bahia,Nordeste
